 Дистанционный выключатель [50021012];Дистанционный выключатель;;;
Переключатель с датчиком [50021020] ;Переключатель с датчиком;;;
 Интеллектуальный коммутатор/выключатель [50021023] ;Интеллектуальный коммутатор / выключатель;;;
 Переключатели с регулировкой скорости [50021016] ;Переключатели с регулировкой скорости;;;
 Переключатели/выключатели с приемом карты [50021026] ;Переключатели / выключатели с приемом карт [1656];;;
;;;;
;Гнезда / Розетки [1657];;;
Электророзетки [50013403];Электророзетки;;;
 Розетки с переключателем [50020591];Розетки с переключателем;;;
Телевизионные розетки [50020588];Телевизионные розетки;;;
Компьютерные розетки [50020587] ;Компьютерные розетки;;;
 Телефонные розетки [50020589] ;Телефонные розетки;;;
Многофункциональные розетки [50020595] ;Многофункциональные розетки;;;
Аудио разъем [50020590] ;Аудио разъем;;;
 Компьютерные и телефонные розетки [50020592] ;Компьютерные и телефонные розетки;;;
 ПК + TV выход [50020593] ;ПК + ТВ выход;;;
 Телефон + TV выход [50020594];Телефон + ТВ выход [1667];;;
;;;;
Охранные системы и сигнализация [1668];;;;
 Противопожарная сигнализация с индикатором дыма [50021116];Противопожарная сигнализация с индикатором дыма;;;
Управление сигналами тревоги [50021112] ;Управление сигналами тревоги;;;
 Интеллектуальные импульсные системы [50021115] ;Интеллектуальные импульсные системы;;;
 Магнитные сигнализации [50021110] ;Магнитные сигнализации;;;
 Инфракрасные детекторы [50021108];Инфракрасные детекторы;;;
 Магнитная звуковая сигнализация [50021111] ;Магнитная звуковая сигнализация;;;
 Детекторы вибрации [50021109] ;Детекторы вибрации;;;
 Охранное оборудование [50008403];Охранное оборудование;;;
 Внутренние сигнализации обнаружения газа [50021118] ;Внутренние сигнализации обнаружения газа;;;
Противопожарная сигнализация с температурными индикаторами [50021117] ;Противопожарная сигнализация с температурными индикаторами;;;
Сигнализация при потере питания [50021119] ;Сигнализация при потере питания [1679];;;
;;;;
;Трансформаторы и распределительные щиты [1680];;;
